src,des,value
arya,cutjack,1
jeyne,knight,1
biter,murch,1
cutjack,rorge,1
murch,yoren,1
arya,murch,1
dobber,yoren,1
gendry,rorge,1
koss,kurz,1
spare,tyrion,1
gregor,tytos,1
hendry,jonos,1
burton,tywin,1
beric,karyl,1
aemon,jonquil,1
dorren,sam,1
redwyn,sam,1
rast,sam,1
dobber,hot,1
koss,reysen,1
meryn,yoren,1
rorge,syrio,1
jaime,jory,1
jory,nymeria,1
hod,yoren,1
arya,tully,1
lync,yoren,1
malcolm,mord,1
tarber,yoren,1
fat,rickon,1
calon,tomtoo,1
endrew,halder,1
conwy,satin,1
conwy,endrew,1
genna,tywin,1
brynden,mother,1
brynden,red,1
queen,syrio,1
grey,jaime,1
edmure,jonos,1
mother,olyvar,1
robin,theon,1
aegon,hoster,1
sam,thoren,1
aemon,robb,1
aerion,septon,1
aerion,old,1
aerion,jon,1
aemon,robert,1
alliser,renly,1
arnell,renly,1
black,matthos,1
mother,queen,1
black,bronn,1
thoros,yoren,1
biter,gerren,1
mord,ned,1
arya,dobber,1
dobber,gendry,1
dobber,tarber,1
joss,mord,1
marq,mord,1
jaremy,robert,1
eddison,jon,1
daenerys,sam,1
aggo,jhogo,1
jorah,tregar,1
eddard,lynesse,1
drogo,leyton,1
jaime,lynesse,1
hosteen,ryman,1
jason,lynesse,1
jaqen,sweet,1
dondarrion,yoren,1
byren,devan,1
edmure,joss,1
black,tyrion,1
bronn,salloreon,1
ironbelly,tyrion,1
bronn,ironbelly,1
podrick,tanda,1
balon,ned,1
petyr,stannis,1
pycelle,selyse,1
biter,varys,1
biter,gendry,1
eddard,joss,1
gerren,lommy,1
gendry,qyle,1
dobber,jon,1
dobber,lommy,1
joss,ned,1
amory,gendry,1
lynesse,robert,1
balon,jorah,1
balon,glover,1
jorah,leyton,1
delena,florent,1
hoster,marq,1
marya,stannis,1
black,fingers,1
pylos,robert,1
cassana,stannis,1
gregor,hoster,1
marq,ned,1
florent,renly,1
aegon,gregor,1
nissa,robert,1
alyn,loras,1
loras,porther,1
alyn,jeyne,1
harwin,vayon,1
allard,devan,1
baelish,old,1
clegane,raymun,1
aegon,eddard,1
robert,tyroshi,1
aeron,robert,1
aegon,balerion,1
jhaqo,pono,1
daenerys,rakharo,1
maron,theon,1
maron,ned,1
mord,wendamyr,1
helya,ned,1
patrek,theon,1
euron,robb,1
gregor,karyl,1
asha,robb,1
harlaw,theon,1
jason,tyroshi,1
sylas,theon,1
marq,sansa,1
petyr,raymun,1
margaery,oberyn,1
lenyl,qhorin,1
jaime,osfryd,1
bertram,piper,1
jaime,nage,1
red,rowan,1
hoster,sansa,1
dontos,lothor,1
ben,benjen,1
dontos,jonquil,1
dontos,shae,1
grenn,jeren,1
buckler,queen,1
ilyn,robb,1
ilyn,margaery,1
garlan,tyrion,1
rast,samwell,1
galyeon,rowan,1
galyeon,sansa,1
galyeon,garlan,1
dontos,galyeon,1
cersei,nage,1
brienne,walder,1
collio,high,1
jaime,oberyn,1
mad,melisandre,1
bastard,edric,1
davos,rolland,1
davos,lewys,1
davos,omer,1
davos,gerald,1
edric,sunglass,1
sunglass,triston,1
bastard,gerald,1
axell,devan,1
melisandre,tywin,1
catelyn,vargo,1
gregor,samwell,1
ned,samwell,1
cersei,mother,1
mother,osmund,1
mace,red,1
collio,tywin,1
collio,symon,1
bastard,mero,1
rainbow,septon,1
sansa,theon,1
ellaria,viserys,1
baelor,oberyn,1
baelor,daeron,1
baelor,viserys,1
kaeth,oberyn,1
ellaria,shae,1
kaeth,osmund,1
daeron,paxter,1
addam,mathis,1
joanna,robert,1
dornish,moon,1
brella,tallad,1
pycelle,shae,1
gyles,robb,1
catelyn,sam,1
arstan,knight,1
margaery,mother,1
margaery,rainbow,1
butterbumps,collio,1
loras,meryn,1
hamish,moon,1
hamish,sansa,1
renly,symon,1
merryweather,sansa,1
ellaria,mace,1
leonette,tyrion,1
sansa,septon,1
luthor,olenna,1
olenna,tyrion,1
kevan,olenna,1
jalabhar,lancel,1
elinor,gyles,1
forley,paxter,1
black,randyll,1
addam,margaery,1
garlan,renly,1
queen,tommen,1
hareth,zei,1
donal,mance,1
jarl,mance,1
bryen,mord,1
kella,lothor,1
jacelyn,sansa,1
aerys,loras,1
jonothor,lewyn,1
arthur,meryn,1
septon,sunset,1
balon,tommen,1
osmund,stone,1
alliser,halder,1
aerys,boros,1
arthur,osmund,1
balon,boros,1
garlan,meryn,1
jaime,osney,1
jon,sumner,1
arthur,sumner,1
barristan,gerold,1
kella,mord,1
bryen,grisel,1
blood,halder,1
corbray,sansa,1
bowen,weeper,1
grenn,watt,1
mance,othell,1
jon,red,1
owen,robert,1
owen,wynton,1
knight,lysa,1
grisel,lysa,1
petyr,sandor,1
corbray,petyr,1
sweet,yohn,1
margaery,stone,1
aemon,ryam,1
lollys,loras,1
grisel,kella,1
grisel,sansa,1
kella,petyr,1
arthur,tywin,1
grey,mikken,1
jason,robert,1
blackshield,simon,1
addam,septon,1
oberyn,septon,1
albett,rast,1
mace,queen,1
dontos,tysha,1
cersei,tanda,1
addam,bronn,1
gurn,stone,1
gunthor,timett,1
arryn,arya,1
marq,roslin,1
gendry,sansa,1
gendry,wenda,1
mance,spare,1
emrick,jon,1
arron,jack,1
satin,ygritte,1
aegon,meryn,1
osney,tywin,1
frenken,varys,1
elia,margaery,1
gerold,jeyne,1
cedrik,manfred,1
duncan,lyonel,1
barristan,duncan,1
balon,barristan,1
duncan,sandor,1
aemon,darry,1
myrcella,queen,1
frenken,pycelle,1
chataya,dornish,1
oberyn,redwyne,1
bastard,stone,1
jothos,morros,1
estermont,galyeon,1
hobber,philip,1
dornish,redwyne,1
bastard,mormont,1
belwas,daario,1
owen,tim,1
catelyn,jory,1
hosteen,roslin,1
robin,ryman,1
petyr,roose,1
petyr,roslin,1
fat,wendel,1
alyx,patrek,1
frey,whalen,1
shirei,walder,1
sarra,serra,1
fat,roose,1
edmure,frey,1
alyx,roslin,1
catelyn,clegane,1
old,roslin,1
green,sedgekins,1
arya,donnel,1
clegane,tully,1
aenys,marq,1
marq,walder,1
gregor,kyle,1
alyx,frey,1
frey,mycah,1
frey,tom,1
clegane,syrio,1
ned,walder,1
black,catelyn,1
dacey,walder,1
donnel,owen,1
harys,young,1
black,lucas,1
catelyn,raymund,1
alesander,roslin,1
catelyn,perwyn,1
dacey,edwyn,1
merrett,whalen,1
frey,roslin,1
alyx,fat,1
edmure,patrek,1
catelyn,glover,1
gregor,wylis,1
aegon,brown,1
arwyn,marianne,1
gendry,tobho,1
benfrey,queen,1
aegon,walder,1
aegon,stevron,1
edmure,edwyn,1
hoster,masha,1
jeyne,queen,1
petyr,ryman,1
green,roslin,1
mother,ryman,1
frey,raynald,1
frey,jon,1
grenn,orell,1
balon,grenn,1
garth,grenn,1
clydas,ygritte,1
donal,ygritte,1
frey,queen,1
marissa,sarra,1
of,theon,1
benfrey,roslin,1
brown,ned,1
leobald,ramsay,1
catelyn,ramsay,1
rodrik,wendel,1
benfrey,catelyn,1
bethany,edmure,1
brenett,walder,1
lothar,perwyn,1
catelyn,hosteen,1
perwyn,roslin,1
damon,leslyn,1
lucias,lythene,1
edmure,jon,1
lysa,roslin,1
jason,walder,1
benfrey,walder,1
frey,rosby,1
arryn,tobho,1
jonos,walder,1
dornish,robb,1
dornish,meera,1
aegon,jojen,1
hodor,queen,1
benjen,old,1
danny,symeon,1
stone,ygritte,1
dornish,satin,1
blue,jon,1
easy,satin,1
old,young,1
clydas,septon,1
owen,torrhen,1
dick,owen,1
owen,styr,1
clydas,satin,1
hairy,old,1
dornish,young,1
florian,spare,1
hodor,ryswell,1
hugh,jon,1
ilyn,tywin,1
meera,samwell,1
aegon,sunset,1
brown,dornish,1
grey,jhogo,1
belwas,brown,1
brown,jhiqui,1
jorah,oznak,1
belwas,oznak,1
arstan,rakharo,1
lann,malleon,1
arstan,tyroshi,1
oznak,scarb,1
lann,ned,1
black,old,1
gilly,jojen,1
malleon,ned,1
arryn,jory,1
craster,jojen,1
grenn,sky,1
jeor,rodrik,1
marq,robin,1
runcel,tristan,1
baelor,otto,1
butterwell,septon,1
andrew,salladhor,1
davos,tyroshi,1
axell,husband,1
delena,stannis,1
desmond,tomard,1
melisandre,walder,1
arya,jacelyn,1
arya,joy,1
daven,frey,1
edmure,robb,1
elia,ned,1
amory,rhaegar,1
oberyn,vargo,1
doran,lewyn,1
jon,oberyn,1
pylos,red,1
devan,princess,1
devan,pylos,1
davos,mormont,1
lyanna,margaery,1
big,quort,1
melisandre,pylos,1
nissa,stannis,1
azor,edric,1
bastard,blind,1
roro,tyroshi,1
daeron,davos,1
edric,florent,1
ashford,rhaegar,1
grandison,silveraxe,1
edric,pylos,1
devan,silveraxe,1
edric,grandison,1
devan,selyse,1
davos,princess,1
jon,zei,1
kegs,owen,1
desmond,mord,1
arys,caleotte,1
obara,ricasso,1
mother,tywin,1
hightower,tywin,1
hullen,sansa,1
desmond,jacks,1
balon,grey,1
harrag,sylas,1
aeron,harlaw,1
arya,porther,1
balon,greydon,1
euron,greydon,1
quellon,urrigon,1
aeron,greydon,1
jory,old,1
gorold,victarion,1
gorold,theon,1
aeron,gran,1
arianne,caleotte,1
elia,mors,1
fat,vayon,1
mother,oberyn,1
kevan,meryn,1
morrec,yoren,1
boros,senelle,1
osmund,senelle,1
cersei,doran,1
obara,sarella,1
areo,loyal,1
caleotte,doran,1
myrcella,tyene,1
dornish,tyene,1
trystane,tyene,1
mikken,tyrion,1
eddard,jory,1
elia,stannis,1
elia,obara,1
daemon,tywin,1
doran,elia,1
gwin,gysella,1
balon,dagmer,1
garse,kyra,1
marwyn,roone,1
fat,jeyne,1
leo,mollos,1
mollander,satin,1
daenerys,mollander,1
alleras,rhaegar,1
alleras,roone,1
dornish,roone,1
alleras,pate,1
mollander,vaellyn,1
balon,renly,1
fat,satin,1
alleras,gormon,1
mollander,rosey,1
aegon,armen,1
bastard,merrett,1
lothar,ryman,1
merrett,robb,1
dornish,spotted,1
leo,marwyn,1
quellon,robin,1
ryam,vaellyn,1
aeron,urrigon,1
balon,gorold,1
aeron,tarle,1
fat,sansa,1
gormond,gran,1
gorold,greydon,1
aeron,rosey,1
pate,quill,1
leyton,pate,1
hightower,pate,1
aegon,walgrave,1
pate,vaellyn,1
leo,mace,1
hightower,leyton,1
leo,moryn,1
cressen,pate,1
armen,leo,1
osmund,stannis,1
maegor,stannis,1
puckens,pycelle,1
garth,tywin,1
lanna,merryweather,1
alerie,cersei,1
mycah,ned,1
falyse,lambert,1
garlan,gyles,1
lancel,tywin,1
addam,visenya,1
jocelyn,tommen,1
great,jocelyn,1
gendry,yorko,1
arya,warren,1
warren,yorko,1
thoros,yorko,1
denyo,yorko,1
denyo,tickler,1
denyo,mother,1
aerys,theon,1
mace,taena,1
leyton,tywin,1
cersei,shortear,1
gyles,olenna,1
jaime,rugen,1
pycelle,quenton,1
jaime,rhaegar,1
baelish,catelyn,1
eddard,petyr,1
mace,moon,1
dornish,kevan,1
pycelle,rugen,1
gregor,marwyn,1
gregor,senelle,1
garth,tyrion,1
jocelyn,qyburn,1
gyles,red,1
lysa,pycelle,1
gyles,mother,1
olenna,tywin,1
olenna,tommen,1
braavosi,jaqen,1
denyo,sansa,1
jaqen,tom,1
anguy,yoren,1
grey,illifer,1
brella,brienne,1
creighton,mother,1
illifer,renly,1
creighton,renly,1
sansa,selwyn,1
lucas,manfryd,1
maege,tyrion,1
creighton,herbert,1
benjen,royce,1
brienne,knight,1
boros,tyrion,1
boros,rugen,1
hoke,shortear,1
jaime,puckens,1
shortear,tywin,1
aemon,tyrion,1
creighton,mad,1
hibald,varys,1
brella,dontos,1
sam,val,1
denyo,jon,1
clydas,colloquo,1
alliser,bowen,1
hairy,sam,1
sam,thomax,1
colloquo,sam,1
donal,grenn,1
satin,val,1
brienne,tarth,1
orbert,septon,1
sam,sansa,1
renly,sansa,1
aemon,ned,1
florian,galladon,1
brienne,naggle,1
hibald,tommen,1
jared,tytos,1
aegon,merrett,1
mully,owen,1
myrcella,robb,1
gawen,ilyn,1
rolph,tommen,1
addam,roose,1
jaime,rakharo,1
theon,tyrion,1
grey,hodor,1
drogo,willem,1
rhaego,varys,1
barristan,jaehaerys,1
waymar,yoren,1
barristan,drogo,1
captain,eroeh,1
cleon,missandei,1
grazdan,missandei,1
cleon,grazdan,1
great,missandei,1
robb,yoren,1
hodor,tyrion,1
addam,mother,1
ben,grey,1
ilyn,myrcella,1
val,varamyr,1
ghost,varamyr,1
dalla,long,1
bael,gorne,1
mance,raymun,1
hallis,hodor,1
mance,orell,1
easy,jon,1
munda,torwynd,1
munda,tormund,1
styr,tormund,1
aemon,alliser,1
brienne,gerold,1
ned,steelshanks,1
brienne,gregor,1
arya,steelshanks,1
donyse,renly,1
brown,missandei,1
grey,groleo,1
merrett,thoros,1
dornish,tyrion,1
meryn,shae,1
boros,oswald,1
oberyn,shae,1
mord,sansa,1
gregor,mormont,1
janos,mance,1
benjen,qhorin,1
grey,yoren,1
glendon,rattleshirt,1
qhorin,rattleshirt,1
glendon,jon,1
mormont,ygritte,1
maekar,pycelle,1
alliser,ygritte,1
alliser,mord,1
cotter,mance,1
ned,wynton,1
podrick,tywin,1
ilyn,kevan,1
mord,yoren,1
dornish,symon,1
dornish,ellaria,1
clegane,red,1
ellaria,tyrion,1
cersei,clegane,1
ellaria,gregor,1
old,theon,1
clegane,grey,1
cersei,elia,1
elia,rhaella,1
arron,squire,1
oberyn,rhaegar,1
baelor,squire,1
elia,mellario,1
oberyn,tommen,1
queen,varys,1
doran,oberyn,1
daemon,red,1
harma,val,1
owen,tormund,1
arya,polliver,1
arya,hullen,1
alayne,maegor,1
giant,sweet,1
halder,spare,1
ben,stannis,1
alliser,cotter,1
alliser,othell,1
grenn,janos,1
robb,ygritte,1
janos,ygritte,1
illyrio,stone,1
catelyn,emmett,1
emmett,grenn,1
denys,satin,1
othell,sam,1
denys,samwell,1
othell,stannis,1
coldhands,craster,1
sky,stone,1
jhogo,viserys,1
randyll,tickler,1
irri,quaro,1
merrett,sandor,1
dondarrion,merrett,1
black,jenny,1
edwyn,wenda,1
leslyn,roslin,1
merrett,walda,1
merrett,roslin,1
roose,walda,1
gregor,pate,1
aerys,merrett,1
sumner,walder,1
merrett,septon,1
arya,vayon,1
daenerys,syrio,1
moon,queen,1
brandon,lysa,1
lysa,septon,1
melisandre,rolland,1
aemon,aerys,1
cotter,garrison,1
cotter,stannis,1
jon,watt,1
hullen,vayon,1
aemon,tommen,1
fat,harwin,1
rickon,robb,1
emrick,sam,1
arron,hop-robin,1
hallis,rickon,1
gilly,grenn,1
rast,red,1
harma,sam,1
gilly,val,1
gilly,samwell,1
arya,michael,1
sansa,tickler,1
queen,sandor,1
gregor,lysa,1
long,watt,1
clydas,othell,1
clydas,janos,1
lum,varys,1
denys,janos,1
brandon,stannis,1
denys,jeor,1
jhiqui,moon,1
bowen,sam,1
samwell,tywin,1
lester,lum,1
eddard,maegor,1
grenn,stannis,1
aerys,lancel,1
brandon,tyrion,1
balon,torrhen,1
mormont,othell,1
qhorin,stannis,1
mikken,ygritte,1
sam,satin,1
denys,ottyn,1
bowen,thoren,1
dirk,donal,1
queen,rollam,1
rickard,robb,1
long,rickard,1
frey,rickard,1
rickard,willem,1
brynden,willem,1
rodrik,walder,1
edmure,harrion,1
brynden,roose,1
eddard,rickard,1
edmure,rickard,1
elwood,ned,1
catelyn,willem,1
jeyne,tion,1
raynald,sansa,1
tarbeck,tywin,1
farman,tywin,1
farman,tarbeck,1
aerys,karlon,1
florian,jeyne,1
gawen,martyn,1
jaime,jonquil,1
jack-be-lucky,piper,1
gregor,jack,1
hayford,tom,1
lem,robert,1
jack-be-lucky,maynard,1
arya,maynard,1
catelyn,tarth,1
mother,vargo,1
harren,vargo,1
catelyn,rorge,1
timeon,urswyck,1
biter,urswyck,1
jory,loras,1
amory,urswyck,1
cleos,dornish,1
cersei,joanna,1
aerys,cleos,1
kevan,sybell,1
tyrion,young,1
redwyne,varys,1
garlan,rowan,1
kevan,myrcella,1
mace,septon,1
arryn,redwyne,1
cersei,paxter,1
arryn,rowan,1
lysa,redwyne,1
mathis,redwyne,1
eddard,robb,1
robert,roose,1
daven,forley,1
forley,tywin,1
mathis,robb,1
helman,paxter,1
gregor,robett,1
robett,tywin,1
ilyn,thoros,1
redwyne,renly,1
doran,mace,1
cersei,redwyne,1
leyton,tanda,1
fingers,jade,1
tywin,yohn,1
aerys,lysa,1
blackwood,sansa,1
kevan,willas,1
anguy,barristan,1
cersei,willas,1
doran,paxter,1
hightower,robb,1
rowan,willas,1
balon,jalabhar,1
horton,lyn,1
lysa,yohn,1
kevan,ned,1
kevan,redwyne,1
jacelyn,tywin,1
mormont,old,1
tyrek,tywin,1
lem,wat,1
beric,gendry,1
ben,tom,1
dontos,eddard,1
dontos,margaery,1
queen,willas,1
jhiqui,jhogo,1
irri,kraznys,1
grazdan,rhaegar,1
belwas,jhiqui,1
grazdan,jorah,1
jorah,missandei,1
drogo,groleo,1
jorah,mago,1
kraznys,rakharo,1
jhiqui,kraznys,1
grazdan,groleo,1
grazdan,viserys,1
captain,grazdan,1
kraznys,mormont,1
grazdan,jon,1
lancel,willas,1
balon,dontos,1
hoster,tom,1
bryce,ned,1
tom,wilbert,1
arya,wilbert,1
denys,robert,1
rowan,tallad,1
jalabhar,redwyne,1
gregor,rhaegar,1
garlan,leonette,1
garth,sansa,1
garlan,knight,1
jalabhar,kevan,1
megga,merryweather,1
megga,sansa,1
rainbow,tyrion,1
ermesande,tanda,1
gyles,jalabhar,1
bronn,philip,1
addam,varys,1
gendel,jarl,1
grigg,jon,1
denys,styr,1
arson,ygritte,1
mormont,rhaegar,1
aegon,kraznys,1
groleo,jhiqui,1
arstan,drogo,1
kraznys,robert,1
blue,kraznys,1
blue,red,1
arstan,sunset,1
eddard,gregor,1
catelyn,lem,1
jaime,tom,1
greenbeard,harwin,1
anguy,gendry,1
tom,vance,1
harwin,tickler,1
erreg,tom,1
aegon,dornish,1
osha,rhaegar,1
old,walder,1
barristan,meera,1
maric,melisandre,1
eddard,ygritte,1
florent,ghost,1
aerion,axell,1
davos,tommen,1
shireen,tommen,1
alester,tywin,1
monford,sunglass,1
davos,ryam,1
devan,lamprey,1
knight,mace,1
porridge,selyse,1
lamprey,porridge,1
davos,guncer,1
davos,hubard,1
porridge,sunglass,1
porridge,salladhor,1
pycelle,rowan,1
sam,tywin,1
clydas,qhorin,1
barristan,mandon,1
brienne,maegor,1
spare,tywin,1
ned,roland,1
gregor,maegor,1
elys,rossart,1
jyck,mohor,1
aerys,ilyn,1
brienne,frey,1
syrio,tywin,1
cleos,red,1
axell,brienne,1
arya,godwyn,1
aegon,patchface,1
hal,jate,1
davos,jate,1
cortnay,cressen,1
melisandre,mother,1
cleos,varys,1
janos,osmund,1
khorane,melisandre,1
beldecar,shae,1
anguy,hot,1
husband,vargo,1
lem,sharna,1
hot,roose,1
dornish,tom,1
hot,tom,1
rodrik,willis,1
old,tom,1
sharna,tom,1
gendry,sharna,1
marillion,tyrion,1
morrec,rodrik,1
catelyn,jyck,1
arya,tanda,1
symon,tyrion,1
chataya,tyrion,1
bracken,kurleket,1
hubard,sunglass,1
allard,dale,1
alliser,dickon,1
jorah,myles,1
daenerys,jon,1
orland,robert,1
long,robert,1
fat,jon,1
aegon,arya,1
jarl,young,1
harwin,jory,1
mordane,vayon,1
husband,tormund,1
ned,old,1
benjen,mord,1
orell,rattleshirt,1
lenyl,ragwyle,1
ragwyle,rattleshirt,1
orell,qhorin,1
alfyn,weeper,1
tywin,yoren,1
aerys,jorah,1
rhaegar,richard,1
black,ragged,1
queen,rhaegar,1
khorane,patchface,1
davos,khorane,1
captain,stannis,1
aerys,khorane,1
bastard,cley,1
hother,mors,1
meera,rickard,1
aegon,visenya,1
captain,xaro,1
black,tourmaline,1
drogo,temmo,1
arstan,temmo,1
lysa,stannis,1
high,jhiqui,1
groleo,jorah,1
belwas,mormont,1
baelor,rhaegar,1
husband,tom,1
hot,husband,1
husband,sharna,1
gladden,thoros,1
gregor,lothar,1
gladden,raymun,1
tickler,tywin,1
hullen,yoren,1
harwin,sharna,1
walder,yoren,1
arya,willas,1
aegon,loras,1
naerys,sansa,1
aemon,loras,1
alyn,elinor,1
arryn,tully,1
catelyn,mohor,1
arya,janna,1
leonette,sansa,1
margaery,satin,1
catelyn,willis,1
alyn,thoros,1
jack-be-lucky,tom,1
chiswyck,lem,1
anguy,jaime,1
mawney,sam,1
grenn,small,1
mord,thoren,1
dywen,thoren,1
blane,grenn,1
maslyn,sam,1
dickon,mother,1
bernarr,black,1
harwin,samwell,1
greenbeard,hot,1
jaime,ryam,1
harwin,lyanna,1
harwin,roose,1
aemon,meryn,1
anguy,greenbeard,1
tom,tyroshi,1
chiggen,jaime,1
mormont,rattleshirt,1
kurleket,rodrik,1
jonos,lharys,1
jarl,varamyr,1
jeyne,perwyn,1
catelyn,gawen,1
rollam,sybell,1
catelyn,queen,1
catelyn,sybell,1
catelyn,jonos,1
galbart,jason,1
cersei,mormont,1
mother,utherydes,1
maege,torrhen,1
arya,rickard,1
desmond,rymund,1
marq,patrek,1
grey,harwin,1
hot,lem,1
braavosi,harwin,1
arya,tyroshi,1
black,rolph,1
jeyne,rickon,1
frey,mother,1
catelyn,morrec,1
harma,jarl,1
dormund,munda,1
baelish,kurleket,1
mance,weeper,1
jarl,tormund,1
moon,rodrik,1
mohor,tyrion,1
husband,joramun,1
jeyne,ryman,1
joramun,tormund,1
catelyn,torrhen,1
grey,renly,1
hoster,rolph,1
rolph,theon,1
jon,walder,1
olyvar,ryman,1
arya,lanna,1
arya,leslyn,1
bella,gendry,1
bodger,del,1
albett,halder,1
septon,wynton,1
styr,wet,1
ned,ygritte,1
big,mance,1
great,jon,1
alysanne,jojen,1
jojen,queen,1
brandon,queen,1
likely,watty,1
harwin,septon,1
dunsen,tickler,1
clegane,notch,1
beardless,clegane,1
sandor,watty,1
alayaya,jack-be-lucky,1
harwin,jayde,1
grigg,quort,1
bodger,henk,1
baelor,thoros,1
big,grigg,1
grey,rhaegar,1
grazdan,rakharo,1
grazdan,grey,1
jorah,prendahl,1
braavosi,mero,1
bastard,jhiqui,1
daario,mero,1
belwas,sallor,1
drogo,prendahl,1
daenerys,prendahl,1
jhiqui,sallor,1
bodger,jon,1
styr,ygritte,1
alysanne,jaehaerys,1
old,ygritte,1
grigg,styr,1
quort,stone,1
arya,merrit,1
gendry,greenbeard,1
harwin,tansy,1
gendry,mudge,1
arya,kyle,1
oberyn,red,1
fat,willas,1
daeron,doran,1
elia,jon,1
frey,jonos,1
jeyne,yohn,1
jason,thoros,1
tyrion,tytos,1
aerys,elia,1
elia,tyrion,1
addam,oberyn,1
podrick,stannis,1
harys,merlon,1
rhaegar,robar,1
ellaria,red,1
jynessa,perros,1
dick,thoros,1
kyle,lem,1
anguy,clegane,1
kyle,thoros,1
clegane,mord,1
amory,mord,1
arya,mord,1
beric,mord,1
anguy,jack-be-lucky,1
lem,yoren,1
beric,greenbeard,1
burton,stannis,1
masha,tyrion,1
biter,sandor,1
rorge,septon,1
septon,tom,1
septon,shagwell,1
septon,thoros,1
jack,merrit,1
harwin,merrit,1
jack-be-lucky,ned,1
mormont,tyroshi,1
daario,mormont,1
arstan,mirri,1
dacey,lynesse,1
jon,tristifer,1
boros,jon,1
corbray,raymar,1
hammer,jeyne,1
grey,petyr,1
edmure,galbart,1
blue,glover,1
aegon,rickon,1
catelyn,patrek,1
lymond,marq,1
robb,roslin,1
dacey,jaime,1
brienne,maege,1
edmure,robin,1
queen,walder,1
catelyn,raynald,1
olyvar,rollam,1
dacey,jorah,1
catelyn,jorah,1
jaime,simon,1
euron,galbart,1
clydas,samwell,1
donal,wynton,1
harma,qhorin,1
dondarrion,gregor,1
ned,tickler,1
dunsen,queen,1
sam,sandor,1
chett,hake,1
lark,sam,1
halder,sam,1
bannen,dywen,1
howland,jon,1
galbart,howland,1
maege,victarion,1
howland,jason,1
euron,jason,1
galbart,robett,1
eleyna,jeyne,1
grey,robett,1
galbart,martyn,1
jeyne,raynald,1
brandon,dornish,1
allyria,gendry,1
arya,ashara,1
arthur,ashara,1
jon,wylla,1
edric,gendry,1
ned,wylla,1
arya,wylla,1
mudge,watty,1
notch,watty,1
ned,watty,1
jenny,thoros,1
jon,thoros,1
thoros,tobho,1
loras,rodrik,1
grey,irri,1
arthur,lyanna,1
arya,notch,1
gendry,notch,1
gendry,hoster,1
jaime,lann,1
jeyne,walder,1
fingers,moon,1
satin,steelshanks,1
qyburn,walton,1
jaime,marwyn,1
lewyn,rhaegar,1
jon,oswell,1
steelshanks,tywin,1
merrit,thoros,1
tarbeck,tytos,1
selwyn,vargo,1
aerys,mord,1
robb,rorge,1
qyburn,roose,1
robb,vance,1
brynden,tom,1
larra,myria,1
dickon,mors,1
daemon,myles,1
bannen,mormont,1
bannen,grenn,1
ghost,sam,1
bannen,qhorin,1
loras,robar,1
alan,sweet,1
garth,ronnel,1
mormont,muttering,1
dywen,small,1
black,rolley,1
bedwyck,grenn,1
alan,sam,1
sam,sweet,1
fletcher,wenda,1
oswyn,simon,1
dick,fletcher,1
donnel,dornish,1
craster,tim,1
garth,tim,1
orphan,sam,1
aron,lothor,1
clubfoot,mormont,1
jack-be-lucky,robert,1
arya,darry,1
greenbeard,lem,1
nella,sam,1
ferny,sam,1
dyah,sam,1
jorah,sam,1
byam,ollo,1
craster,rolley,1
mormont,ollo,1
garth,mormont,1
craster,sweet,1
byam,dirk,1
byam,craster,1
garth,orphan,1
dirk,mormont,1
clubfoot,sam,1
ronnel,sam,1
black,clubfoot,1
garth,sam,1
brown,byam,1
loras,tully,1
stannis,urswyck,1
jaime,satin,1
ned,shagwell,1
aenys,robb,1
aenys,selwyn,1
black,brienne,1
robin,zollo,1
urswyck,vargo,1
aerys,timeon,1
errok,jarl,1
errok,stone,1
drunken,gregor,1
jarl,stonesnake,1
benjen,brandon,1
gendry,jarl,1
gendry,ilyn,1
martyn,robb,1
kevan,lollys,1
bronn,visenya,1
mormont,renly,1
bannen,fornio,1
brown,sam,1
loras,royce,1
bannen,samwell,1
samwell,symon,1
allar,pycelle,1
mormont,pycelle,1
jeor,pycelle,1
shae,silver,1
bowen,pycelle,1
moon,septon,1
bronn,hamish,1
symon,tyroshi,1
collio,hamish,1
hamish,orland,1
aemon,symon,1
robar,yohn,1
aegon,clegane,1
ryon,ulwyck,1
edmure,vargo,1
aerys,lewyn,1
belis,robert,1
rossart,varys,1
aerys,belis,1
horas,lothor,1
aerys,daemon,1
harwin,meryn,1
balon,jeyne,1
florent,melisandre,1
aerys,davos,1
axell,salladhor,1
ardrian,axell,1
belgrave,davos,1
davos,estermont,1
ashford,randyll,1
grandison,shireen,1
davos,grey,1
robert,rossart,1
alys,jaime,1
gladden,harwin,1
fat,jaime,1
oberyn,tremond,1
bronn,doran,1
bronn,myrcella,1
bronn,uller,1
bronn,dornish,1
doran,stannis,1
doran,gyles,1
addam,jalabhar,1
gyles,vargo,1
catelyn,walton,1
steelshanks,walton,1
rickard,tywin,1
alys,vargo,1
stannis,vargo,1
elmar,jaime,1
brienne,elmar,1
danwell,emmon,1
axell,stone,1
bryce,sansa,1
axell,lamprey,1
alester,axell,1
desmond,walder,1
vance,walder,1
blackwood,catelyn,1
clegane,tom,1
greenbeard,sandor,1
arya,dondarrion,1
ned,thoros,1
kyle,ned,1
gendry,mycah,1
lem,sandor,1
clegane,robert,1
greenbeard,mycah,1
harsley,nolla,1
anvil,randa,1
matt,tom,1
jack-be-lucky,lucas,1
lennocks,lister,1
catelyn,red,1
cleos,jason,1
lothar,rolph,1
farlen,old,1
lamprey,selyse,1
